"Confirmed date","Country","Lat","Long","HPAI strain","WOAH Classification","Cases"
2022-08-04,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-08-04,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-08-05,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","8"
2022-08-05,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-08-05,"Germany",51.165691,10.451526,"H5N1","Wild birds","13"
2022-08-05,"France",46.2276,2.2137,"H5N1","Wild birds","5"
2022-08-06,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-08-06,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-08-07,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-08-08,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","8"
2022-08-08,"Sweden",60.128161,18.643501,"H5N1","Wild birds","4"
2022-08-08,"Spain",40.463667,-3.74922,"H5N1","Farm","1"
2022-08-08,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-08-09,"Moldova",47.4116,28.3699,"H5N1","Backyard","1"
2022-08-09,"France",46.2276,2.2137,"H5N1","Wild birds","4"
2022-08-10,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","2"
2022-08-10,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-08-10,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","3"
2022-08-10,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-08-11,"Portugal",39.3999,-8.2245,"H5N1","Captive birds","1"
2022-08-11,"Norway",60.472,8.4689,"H5N1","Wild birds","1"
2022-08-11,"Germany",51.165691,10.451526,"H5N1","Farm","2"
2022-08-12,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-08-12,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-08-14,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-08-16,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-08-16,"France",46.2276,2.2137,"H5N1","Wild birds","8"
2022-08-16,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-08-17,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","3"
2022-08-17,"The Netherlands",52.1326,5.2913,"H5N1","Farm","2"
2022-08-17,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","4"
2022-08-17,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-08-17,"Iceland",64.9631,-19.0208,"H5N1","Wild birds","2"
2022-08-17,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-08-17,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-08-17,"France",46.2276,2.2137,"H5N1","Wild birds","3"
2022-08-18,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-08-18,"Norway",60.472,8.4689,"H5N1","Wild birds","3"
2022-08-18,"Germany",51.165691,10.451526,"H5N1","Wild birds","9"
2022-08-18,"France",46.2276,2.2137,"H5N1","Wild birds","3"
2022-08-19,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","4"
2022-08-19,"Spain",40.463667,-3.74922,"H5N1","Farm","1"
2022-08-19,"France",46.2276,2.2137,"H5N1","Wild birds","7"
2022-08-19,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-08-22,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","4"
2022-08-22,"Finland",61.92411,25.748151,"H5N1","Wild birds","1"
2022-08-22,"Belgium",50.8333,44.69936,"H5N1","Wild birds","2"
2022-08-23,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","2"
2022-08-23,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-08-23,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-08-23,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-08-23,"France",46.2276,2.2137,"H5N1","Wild birds","3"
2022-08-24,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","2"
2022-08-24,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-08-24,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-08-24,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-08-25,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-08-25,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","2"
2022-08-25,"Spain",40.463667,-3.74922,"H5N1","Wild birds","2"
2022-08-25,"Norway",60.472,8.4689,"H5N1","Wild birds","1"
2022-08-25,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","3"
2022-08-25,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-08-25,"France",46.2276,2.2137,"H5N1","Wild birds","5"
2022-08-25,"Norway",60.472,8.4689,"H5","Wild birds","1"
2022-08-26,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-08-26,"Portugal",39.3999,-8.2245,"H5N1","Captive birds","1"
2022-08-26,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-08-26,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-08-26,"France",46.2276,2.2137,"H5N1","Wild birds","13"
2022-08-27,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-08-29,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2022-08-29,"Portugal",39.3999,-8.2245,"H5N1","Farm","1"
2022-08-30,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-08-30,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","2"
2022-08-30,"Spain",40.463667,-3.74922,"H5N1","Wild birds","2"
2022-08-30,"Portugal",39.3999,-8.2245,"H5N1","Wild birds","1"
2022-08-30,"Finland",61.92411,25.748151,"H5N1","Wild birds","2"
2022-08-31,"Spain",40.463667,-3.74922,"H5N1","Farm","1"
2022-08-31,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-08-31,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-08-31,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","3"
2022-08-31,"France",46.2276,2.2137,"H5N1","Wild birds","5"
2022-09-01,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-09-01,"The Netherlands",52.1326,5.2913,"H5N1","Farm","2"
2022-09-01,"Portugal",39.3999,-8.2245,"H5N1","Farm","1"
2022-09-01,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-09-01,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","4"
2022-09-01,"France",46.2276,2.2137,"H5N1","Wild birds","4"
2022-09-02,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-09-02,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-09-02,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","9"
2022-09-02,"Spain",40.463667,-3.74922,"H5N1","Wild birds","5"
2022-09-02,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","2"
2022-09-02,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-09-02,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-09-03,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-09-04,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-09-05,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-09-05,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","14"
2022-09-06,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-09-06,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-09-06,"France",46.2276,2.2137,"H5N1","Wild birds","3"
2022-09-06,"Belgium",50.8333,44.69936,"H5N1","Wild birds","6"
2022-09-07,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-09-07,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","4"
2022-09-07,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-09-07,"France",46.2276,2.2137,"H5N1","Wild birds","5"
2022-09-08,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-09-08,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-09-08,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-09-08,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-09-09,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-09-09,"France",46.2276,2.2137,"H5N1","Farm","2"
2022-09-09,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-09-09,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-09-09,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","5"
2022-09-09,"France",46.2276,2.2137,"H5N1","Wild birds","6"
2022-09-09,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-09-10,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-09-12,"Spain",40.463667,-3.74922,"H5N1","Farm","1"
2022-09-12,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-09-12,"Spain",40.463667,-3.74922,"H5N1","Wild birds","2"
2022-09-12,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","16"
2022-09-12,"Denmark",56.2639,9.5018,"H5N1","Wild birds","2"
2022-09-13,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-09-13,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-09-13,"France",46.2276,2.2137,"H5N1","Farm","2"
2022-09-13,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","3"
2022-09-13,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","2"
2022-09-13,"Iceland",64.9631,-19.0208,"H5N1","Wild birds","1"
2022-09-13,"France",46.2276,2.2137,"H5N1","Wild birds","5"
2022-09-14,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-09-14,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2022-09-14,"Spain",40.463667,-3.74922,"H5N1","Wild birds","2"
2022-09-14,"Portugal",39.3999,-8.2245,"H5N1","Wild birds","1"
2022-09-14,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","5"
2022-09-14,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-09-14,"Finland",61.92411,25.748151,"H5N1","Wild birds","1"
2022-09-14,"Belgium",50.8333,44.69936,"H5N1","Wild birds","3"
2022-09-14,"Spain",40.463667,-3.74922,"H5","Wild birds","1"
2022-09-15,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-09-15,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-09-15,"France",46.2276,2.2137,"H5N1","Wild birds","8"
2022-09-15,"Belgium",50.8333,44.69936,"H5N1","Wild birds","2"
2022-09-16,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","3"
2022-09-16,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-09-16,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-09-16,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-09-16,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-09-17,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-09-17,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-09-17,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-09-18,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2022-09-18,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-09-19,"Norway",60.472,8.4689,"H5N1","Wild birds","1"
2022-09-19,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-09-19,"France",46.2276,2.2137,"H5N1","Wild birds","4"
2022-09-20,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-09-20,"Spain",40.463667,-3.74922,"H5N1","Farm","1"
2022-09-20,"France",46.2276,2.2137,"H5N1","Farm","2"
2022-09-20,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-09-20,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-09-20,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-09-21,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-09-21,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2022-09-21,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-09-21,"Belgium",50.8333,44.69936,"H5N1","Farm","1"
2022-09-21,"Portugal",39.3999,-8.2245,"H5N1","Wild birds","2"
2022-09-21,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-09-21,"Belgium",50.8333,44.69936,"H5N1","Wild birds","4"
2022-09-22,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-09-22,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2022-09-22,"Italy",41.87194,12.56738,"H5N1","Farm","1"
2022-09-22,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-09-22,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-09-22,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-09-22,"Belgium",50.8333,44.69936,"H5N1","Wild birds","2"
2022-09-23,"Germany",51.165691,10.451526,"H5N1","Farm","2"
2022-09-23,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-09-23,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-09-23,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-09-23,"Belgium",50.8333,44.69936,"H5N1","Wild birds","4"
2022-09-26,"France",46.2276,2.2137,"H5N1","Captive birds","3"
2022-09-26,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-09-26,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-09-26,"Spain",40.463667,-3.74922,"H5N1","Wild birds","7"
2022-09-26,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-09-27,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2022-09-27,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-09-27,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-09-27,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-09-27,"Norway",60.472,8.4689,"H5N5","Wild birds","1"
2022-09-27,"Spain",40.463667,-3.74922,"H5N1","Wild birds","2"
2022-09-27,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-09-28,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-09-28,"Belgium",50.8333,44.69936,"H5N1","Farm","1"
2022-09-28,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","8"
2022-09-28,"Spain",40.463667,-3.74922,"H5N1","Wild birds","5"
2022-09-28,"Germany",51.165691,10.451526,"H5N1","Wild birds","3"
2022-09-29,"France",46.2276,2.2137,"H5N1","Captive birds","3"
2022-09-29,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-09-29,"Portugal",39.3999,-8.2245,"H5N1","Farm","1"
2022-09-29,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-09-29,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-09-30,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-09-30,"Belgium",50.8333,44.69936,"H5N1","Farm","1"
2022-09-30,"Finland",61.92411,25.748151,"H5N5","Wild birds","1"
2022-09-30,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","12"
2022-09-30,"Norway",60.472,8.4689,"H5N1","Wild birds","1"
2022-10-02,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-10-02,"Belgium",50.8333,44.69936,"H5N1","Farm","1"
2022-10-03,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-10-03,"Germany",51.165691,10.451526,"H5N1","Farm","2"
2022-10-03,"Belgium",50.8333,44.69936,"H5N1","Wild birds","6"
2022-10-04,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-10-04,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","8"
2022-10-04,"France",46.2276,2.2137,"H5N1","Captive birds","7"
2022-10-04,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-10-05,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-10-05,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","8"
2022-10-05,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-10-05,"Iceland",64.9631,-19.0208,"H5N1","Wild birds","2"
2022-10-05,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-10-05,"Germany",51.165691,10.451526,"H5N1","Wild birds","4"
2022-10-05,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2022-10-05,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-10-05,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-10-05,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-10-06,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-10-06,"Spain",40.463667,-3.74922,"H5N1","Wild birds","7"
2022-10-06,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-10-06,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-10-07,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-10-07,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-10-07,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","2"
2022-10-07,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2022-10-07,"France",46.2276,2.2137,"H5N1","Wild birds","3"
2022-10-07,"Belgium",50.8333,44.69936,"H5N1","Wild birds","3"
2022-10-08,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-10-08,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-10-09,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-10-10,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","2"
2022-10-10,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-10-10,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-10-10,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-10-10,"Belgium",50.8333,44.69936,"H5N1","Farm","1"
2022-10-11,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","2"
2022-10-11,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-10-11,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-10-11,"Spain",40.463667,-3.74922,"H5N1","Wild birds","4"
2022-10-11,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2022-10-11,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-10-11,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-10-11,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-10-11,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-10-11,"Belgium",50.8333,44.69936,"H5N1","Wild birds","3"
2022-10-12,"Norway",60.472,8.4689,"H5N1","Wild birds","2"
2022-10-12,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-10-12,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-10-12,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-10-13,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-10-13,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","2"
2022-10-13,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2022-10-13,"Ireland",53.1424,-7.6921,"H5N1","Captive birds","1"
2022-10-13,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-10-13,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-10-14,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-10-14,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","4"
2022-10-14,"Spain",40.463667,-3.74922,"H5N1","Wild birds","10"
2022-10-14,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","2"
2022-10-14,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-10-14,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-10-14,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2022-10-14,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-10-14,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-10-15,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-10-15,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-10-16,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-10-16,"Northern Ireland",53.1424,-7.6921,"H5N1","Captive birds","1"
2022-10-16,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2022-10-16,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-10-17,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-10-17,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","3"
2022-10-17,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-10-17,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-10-17,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-10-17,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-10-17,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-10-17,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-10-18,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-10-18,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-10-18,"Italy",41.87194,12.56738,"H5N1","Farm","1"
2022-10-18,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-10-18,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-10-18,"France",46.2276,2.2137,"H5N1","Farm","3"
2022-10-18,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-10-18,"Belgium",50.8333,44.69936,"H5N1","Wild birds","3"
2022-10-19,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-10-19,"Spain",40.463667,-3.74922,"H5N1","Wild birds","4"
2022-10-19,"Italy",41.87194,12.56738,"H5N1","Farm","1"
2022-10-19,"Ireland",53.1424,-7.6921,"H5N1","Captive birds","1"
2022-10-19,"Germany",51.165691,10.451526,"H5N1","Farm","3"
2022-10-19,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-10-20,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-10-20,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-10-20,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-10-20,"Iceland",64.9631,-19.0208,"H5N1","Wild birds","2"
2022-10-20,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-10-20,"France",46.2276,2.2137,"H5N1","Farm","4"
2022-10-20,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-10-20,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-10-20,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-10-20,"Belgium",50.8333,44.69936,"H5N1","Wild birds","5"
2022-10-21,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-10-21,"Spain",40.463667,-3.74922,"H5N1","Wild birds","7"
2022-10-21,"Slovenia",46.1512,14.9955,"H5N1","Wild birds","1"
2022-10-21,"Norway",60.472,8.4689,"H5N1","Farm","1"
2022-10-21,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2022-10-21,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-10-21,"Germany",51.165691,10.451526,"H5N1","Wild birds","4"
2022-10-21,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-10-21,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-10-21,"Bulgaria",42.7339,25.4858,"H5","Captive birds","1"
2022-10-22,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-10-22,"Italy",41.87194,12.56738,"H5N1","Farm","1"
2022-10-23,"Belgium",50.8333,44.69936,"H5N1","Farm","1"
2022-10-24,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-10-24,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-10-24,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-10-25,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","5"
2022-10-25,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-10-25,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-10-25,"Germany",51.165691,10.451526,"H5N1","Farm","4"
2022-10-25,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-10-25,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-10-25,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-10-25,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-10-26,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-10-26,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-10-26,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-10-26,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2022-10-26,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-10-26,"Denmark",56.2639,9.5018,"H5N1","Wild birds","2"
2022-10-27,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-10-27,"Sweden",60.128161,18.643501,"H5N1","Wild birds","2"
2022-10-27,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-10-27,"Italy",41.87194,12.56738,"H5N1","Farm","2"
2022-10-27,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2022-10-27,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-10-27,"France",46.2276,2.2137,"H5N1","Farm","2"
2022-10-27,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-10-27,"Belgium",50.8333,44.69936,"H5N1","Wild birds","2"
2022-10-28,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-10-28,"Spain",40.463667,-3.74922,"H5N1","Wild birds","2"
2022-10-28,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-10-28,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2022-10-28,"Germany",51.165691,10.451526,"H5N1","Wild birds","5"
2022-10-28,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-10-28,"France",46.2276,2.2137,"H5N1","Wild birds","4"
2022-10-28,"Denmark",56.2639,9.5018,"H5N1","Captive birds","1"
2022-10-28,"Croatia",45.1,15.2,"H5N1","Wild birds","1"
2022-10-28,"Belgium",50.8333,44.69936,"H5N1","Farm","1"
2022-10-29,"Germany",51.165691,10.451526,"H5N1","Farm","2"
2022-10-29,"Germany",51.165691,10.451526,"H5N1","Wild birds","8"
2022-10-30,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-10-30,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-10-30,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-10-31,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-10-31,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","8"
2022-10-31,"Italy",41.87194,12.56738,"H5N1","Backyard","1"
2022-10-31,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-10-31,"France",46.2276,2.2137,"H5N1","Farm","4"
2022-10-31,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-11-01,"Iceland",64.9631,-19.0208,"H5N1","Wild birds","7"
2022-11-01,"Germany",51.165691,10.451526,"H5N1","Wild birds","4"
2022-11-02,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","8"
2022-11-02,"Italy",41.87194,12.56738,"H5N1","Farm","1"
